code;id;state;region;province;location;station;dataset;filename;frequency;longitude;latitude;elevation
023997;;AT;;;;AMSTETTEN-GIESSHUEBL                        ;eca;RR_STAID023997;01d;14.900000000;48.099444444;318
023998;;AT;;;;AMSTETTEN                                   ;eca;RR_STAID023998;01d;14.866666667;48.116388889;328
024003;;AT;;;;AMSTETTEN                                   ;eca;RR_STAID024003;01d;14.895000000;48.108888889;266
024004;;AT;;;;YBBS/PERSENBEUG                             ;eca;RR_STAID024004;01d;15.066666667;48.183055556;231
024005;;AT;;;;MELK                                        ;eca;RR_STAID024005;01d;15.354166667;48.209166667;240
024006;;AT;;;;OBERNDORF/MELK                              ;eca;RR_STAID024006;01d;15.215277778;48.063888889;297
024007;;AT;;;;OBERNDORF/MELK                              ;eca;RR_STAID024007;01d;15.213888889;48.062500000;295
024008;;AT;;;;MELK                                        ;eca;RR_STAID024008;01d;15.330833333;48.209166667;307
024009;;AT;;;;WIESELBURG                                  ;eca;RR_STAID024009;01d;15.146666667;48.126944444;259
024010;;AT;;;;PETZENKIRCHEN                               ;eca;RR_STAID024010;01d;15.150000000;48.150000000;252
024011;;AT;;;;ST.POELTEN/HESSERKASERNE                    ;eca;RR_STAID024011;01d;15.616666667;48.200000000;272
024014;;AT;;;;ST.POELTEN/WALLSEERER STRASSE               ;eca;RR_STAID024014;01d;15.621666667;48.194166667;277
024015;;AT;;;;ST.POELTEN/LANDHAUS                         ;eca;RR_STAID024015;01d;15.630555556;48.199166667;273
024016;;AT;;;;TRAISEN                                     ;eca;RR_STAID024016;01d;15.616666667;48.033055556;340
024017;;AT;;;;ESCHENAU/TRAISEN                            ;eca;RR_STAID024017;01d;15.583055556;48.049444444;520
024018;;AT;;;;LILIENFELD                                  ;eca;RR_STAID024018;01d;15.583055556;48.016388889;582
024019;;AT;;;;LILIENFELD-TARSCHBERG                       ;eca;RR_STAID024019;01d;15.587500000;48.028055556;696
024020;;AT;;;;HAINFELD/KASBERG                            ;eca;RR_STAID024020;01d;15.805555556;48.067500000;600
024021;;AT;;;;ALTENMARKT/TRIESTING                        ;eca;RR_STAID024021;01d;16.000000000;48.016388889;397
024022;;AT;;;;KLAUSEN-LEOPOLDSDORF                        ;eca;RR_STAID024022;01d;16.001666667;48.088333333;389
024024;;AT;;;;KOHLREIT                                    ;eca;RR_STAID024024;01d;15.933055556;48.170277778;501
024025;;AT;;;;KOHLREITHBERG                               ;eca;RR_STAID024025;01d;15.935277778;48.175555556;490
024026;;AT;;;;BUCHBERG                                    ;eca;RR_STAID024026;01d;15.945000000;48.213333333;460
024028;;AT;;;;WIEN-JUBILAEUMSWARTE                        ;eca;RR_STAID024028;01d;16.265277778;48.220555556;450
024029;;AT;;;;WIEN-MARIABRUNN                             ;eca;RR_STAID024029;01d;16.233055556;48.200000000;226
024030;;AT;;;;WIEN-MARIABRUNN                             ;eca;RR_STAID024030;01d;16.229166667;48.206666667;225
024031;;AT;;;;WIEN/SCHOENBRUNN                            ;eca;RR_STAID024031;01d;16.316666667;48.166666667;232
024034;;AT;;;;WIEN ALTE UNIV.(STERNW)                     ;eca;RR_STAID024034;01d;16.366666667;48.216666667;175
024035;;AT;;;;WIEN/UNTERLAA                               ;eca;RR_STAID024035;01d;16.419166667;48.125000000;200
024037;;AT;;;;GROSS-ENZERSDORF                            ;eca;RR_STAID024037;01d;16.566666667;48.200000000;153
024038;;AT;;;;MUENCHENDORF                                ;eca;RR_STAID024038;01d;16.399444444;48.033055556;184
024039;;AT;;;;SCHWECHAT                                   ;eca;RR_STAID024039;01d;16.580833333;48.117500000;183
024040;;AT;;;;FUCHSENBIGL                                 ;eca;RR_STAID024040;01d;16.748055556;48.191666667;149
024041;;AT;;;;BRUCKNEUDORF                                ;eca;RR_STAID024041;01d;16.844444444;48.012777778;165
024043;;AT;;;;SALZBURG-FREISAAL                           ;eca;RR_STAID024043;01d;13.054166667;47.790555556;419
024044;;AT;;;;IRRSDORF                                    ;eca;RR_STAID024044;01d;13.273055556;47.973333333;570
024048;;AT;;;;MONDSEE                                     ;eca;RR_STAID024048;01d;13.350000000;47.866388889;488
024049;;AT;;;;THALHAM                                     ;eca;RR_STAID024049;01d;13.483055556;47.933055556;539
024050;;AT;;;;EBENSEE                                     ;eca;RR_STAID024050;01d;13.790555556;47.810000000;424
024051;;AT;;;;FEUERKOGEL                                  ;eca;RR_STAID024051;01d;13.717777778;47.816388889;1618
024052;;AT;;;;GMUNDEN                                     ;eca;RR_STAID024052;01d;13.783055556;47.916666667;424
024053;;AT;;;;ALTMUENSTER                                 ;eca;RR_STAID024053;01d;13.773055556;47.878888889;438
024054;;AT;;;;MICHELDORF                                  ;eca;RR_STAID024054;01d;14.134166667;47.883055556;459
024055;;AT;;;;WEYER                                       ;eca;RR_STAID024055;01d;14.666666667;47.866388889;410
024056;;AT;;;;WAIDHOFEN/YBBS                              ;eca;RR_STAID024056;01d;14.766388889;47.966666667;365
024057;;AT;;;;WAIDHOFEN/YBBS                              ;eca;RR_STAID024057;01d;14.755000000;47.953888889;421
024058;;AT;;;;LUNZ                                        ;eca;RR_STAID024058;01d;15.000000000;47.849444444;612
024059;;AT;;;;GOESTLING/YBBS                              ;eca;RR_STAID024059;01d;14.931388889;47.810277778;527
024060;;AT;;;;LUNZ AM SEE                                 ;eca;RR_STAID024060;01d;15.067500000;47.854166667;612
024062;;AT;;;;MARIAZELL                                   ;eca;RR_STAID024062;01d;15.316666667;47.766388889;875
024063;;AT;;;;MARIAZELL                                   ;eca;RR_STAID024063;01d;15.316666667;47.766388889;865
024064;;AT;;;;ST.SEBASTIAN/MARIAZELL                      ;eca;RR_STAID024064;01d;15.303055556;47.793055556;872
024065;;AT;;;;MARIAZELL/ST.SEBASTIAN-FLUGFELD             ;eca;RR_STAID024065;01d;15.301666667;47.788888889;864
024067;;AT;;;;SCHWARZAU/GEBIRGE                           ;eca;RR_STAID024067;01d;15.702777778;47.803055556;612
024068;;AT;;;;PUCHBERG/SCHNEEBERG                         ;eca;RR_STAID024068;01d;15.909166667;47.790277778;580
024069;;AT;;;;PUCHBERG                                    ;eca;RR_STAID024069;01d;15.916666667;47.783055556;590
024071;;AT;;;;HOHE WAND/HOCHKOGELHAUS                     ;eca;RR_STAID024071;01d;16.035000000;47.821944444;936
024072;;AT;;;;WR.NEUSTADT - FOHLENHOF                     ;eca;RR_STAID024072;01d;16.266388889;47.799444444;270
024073;;AT;;;;WR.NEUSTADT-FLUGPL.                         ;eca;RR_STAID024073;01d;16.221388889;47.840277778;285
024074;;AT;;;;WR.NEUSTADT/FLUGPLATZ                       ;eca;RR_STAID024074;01d;16.230833333;47.831666667;275
024075;;AT;;;;WR.NEUSTADT - REBANLAGE                     ;eca;RR_STAID024075;01d;16.266388889;47.796388889;272
024077;;AT;;;;GUTENSTEIN/MARIAHILFBERG                    ;eca;RR_STAID024077;01d;15.875555556;47.870833333;708
024078;;AT;;;;BERNDORF                                    ;eca;RR_STAID024078;01d;16.100555556;47.939166667;337
024079;;AT;;;;EISENSTADT                                  ;eca;RR_STAID024079;01d;16.516388889;47.849444444;210
024080;;AT;;;;EISENSTADT                                  ;eca;RR_STAID024080;01d;16.516388889;47.849444444;195
024081;;AT;;;;EISENSTADT-NORDOST                          ;eca;RR_STAID024081;01d;16.538055556;47.854166667;184
024082;;AT;;;;SEIBERSDORF                                 ;eca;RR_STAID024082;01d;16.516388889;47.983055556;183
024083;;AT;;;;ILLMITZ                                     ;eca;RR_STAID024083;01d;16.768333333;47.770555556;117
024084;;AT;;;;NEUSIEDL AM SEE                             ;eca;RR_STAID024084;01d;16.866666667;47.950000000;133
024085;;AT;;;;NEUSIEDL AM SEE                             ;eca;RR_STAID024085;01d;16.850000000;47.950000000;140
024086;;AT;;;;NEUSIEDL AM SEE                             ;eca;RR_STAID024086;01d;16.841666667;47.950555556;148
024087;;AT;;;;PODERSDORF                                  ;eca;RR_STAID024087;01d;16.834166667;47.865833333;116
024088;;AT;;;;ANDAU  ALT                                  ;eca;RR_STAID024088;01d;17.033055556;47.771944444;118
024089;;AT;;;;SULZBERG                                    ;eca;RR_STAID024089;01d;9.914166667;47.521666667;1015
024090;;AT;;;;VILS                                        ;eca;RR_STAID024090;01d;10.600000000;47.566388889;835
024093;;AT;;;;OBERNDORF/EBBS                              ;eca;RR_STAID024093;01d;12.200000000;47.616388889;474
024094;;AT;;;;KOESSEN                                     ;eca;RR_STAID024094;01d;12.393333333;47.662500000;588
024096;;AT;;;;LOFERER ALM                                 ;eca;RR_STAID024096;01d;12.645555556;47.597777778;1619
024097;;AT;;;;HALLEIN                                     ;eca;RR_STAID024097;01d;13.100000000;47.683055556;450
024098;;AT;;;;ABTENAU                                     ;eca;RR_STAID024098;01d;13.343055556;47.566388889;709
024099;;AT;;;;BAD ISCHL                                   ;eca;RR_STAID024099;01d;13.631666667;47.716666667;469
024100;;AT;;;;KRIPPENSTEIN                                ;eca;RR_STAID024100;01d;13.700000000;47.516388889;2050
024101;;AT;;;;AIGEN/ENNSTAL                               ;eca;RR_STAID024101;01d;14.138055556;47.532500000;641
024103;;AT;;;;ADMONT-KAISERAU                             ;eca;RR_STAID024103;01d;14.466388889;47.549444444;1120
024104;;AT;;;;ADMONT/STIFT                                ;eca;RR_STAID024104;01d;14.450000000;47.583055556;648
024105;;AT;;;;HIEFLAU                                     ;eca;RR_STAID024105;01d;14.750000000;47.599444444;492
024106;;AT;;;;HIEFLAU                                     ;eca;RR_STAID024106;01d;14.737777778;47.594166667;779
024107;;AT;;;;MOOSLANDL                                   ;eca;RR_STAID024107;01d;14.761388889;47.646944444;530
024111;;AT;;;;PRAEBICHL                                   ;eca;RR_STAID024111;01d;14.953888889;47.521666667;1215
024112;;AT;;;;KINDBERG                                    ;eca;RR_STAID024112;01d;15.447777778;47.503888889;567
024113;;AT;;;;MUERZZUSCHLAG                               ;eca;RR_STAID024113;01d;15.685555556;47.602777778;700
024114;;AT;;;;RAX/SEILBAHNBERGSTATION                     ;eca;RR_STAID024114;01d;15.778055556;47.716944444;1547
024115;;AT;;;;SEMMERING                                   ;eca;RR_STAID024115;01d;15.828055556;47.633055556;988
024116;;AT;;;;SEMMERING/SUEDBAHN-HOTEL                    ;eca;RR_STAID024116;01d;15.833055556;47.633055556;1000
024118;;AT;;;;MOENICHKIRCHEN                              ;eca;RR_STAID024118;01d;16.033055556;47.510833333;991
024119;;AT;;;;MOENICHKIRCHEN                              ;eca;RR_STAID024119;01d;16.049444444;47.500000000;980
024121;;AT;;;;BREITENSTEIN                                ;eca;RR_STAID024121;01d;15.835555556;47.663333333;825
024122;;AT;;;;REICHENAU/RAX                               ;eca;RR_STAID024122;01d;15.836666667;47.699166667;488
024123;;AT;;;;POTTSCHACH                                  ;eca;RR_STAID024123;01d;16.008055556;47.701388889;415
024124;;AT;;;;POTTSCHACH                                  ;eca;RR_STAID024124;01d;16.007777778;47.700555556;416
024125;;AT;;;;HIRSCHENKOGEL                               ;eca;RR_STAID024125;01d;15.833055556;47.623055556;1318
024126;;AT;;;;ASPANG                                      ;eca;RR_STAID024126;01d;16.092500000;47.551666667;498
024127;;AT;;;;WIESMATH                                    ;eca;RR_STAID024127;01d;16.286666667;47.598055556;700
024128;;AT;;;;ASPANG                                      ;eca;RR_STAID024128;01d;16.100000000;47.549444444;498
024129;;AT;;;;ASPANG                                      ;eca;RR_STAID024129;01d;16.101388889;47.575000000;454
024130;;AT;;;;OBERPULLENDORF                              ;eca;RR_STAID024130;01d;16.500000000;47.500000000;240
024131;;AT;;;;MATTERSBURG                                 ;eca;RR_STAID024131;01d;16.388888889;47.744444444;283
024132;;AT;;;;DEUTSCHKREUTZ                               ;eca;RR_STAID024132;01d;16.632777778;47.610277778;192
024133;;AT;;;;BREGENZ                                     ;eca;RR_STAID024133;01d;9.750000000;47.500000000;436
024134;;AT;;;;BREGENZ                                     ;eca;RR_STAID024134;01d;9.745555556;47.499166667;424
024135;;AT;;;;BREGENZ                                     ;eca;RR_STAID024135;01d;9.745555556;47.499166667;424
024136;;AT;;;;FRAXERN                                     ;eca;RR_STAID024136;01d;9.673055556;47.315000000;809
024137;;AT;;;;FRAXERN                                     ;eca;RR_STAID024137;01d;9.674166667;47.314166667;807
024138;;AT;;;;FUSSACH                                     ;eca;RR_STAID024138;01d;9.666666667;47.483055556;400
024139;;AT;;;;FELDKIRCH                                   ;eca;RR_STAID024139;01d;9.600000000;47.266388889;439
024140;;AT;;;;DORNBIRN                                    ;eca;RR_STAID024140;01d;9.725277778;47.431944444;407
024141;;AT;;;;FELDKIRCH                                   ;eca;RR_STAID024141;01d;9.609166667;47.270555556;438
024144;;AT;;;;ALBERSCHWENDE                               ;eca;RR_STAID024144;01d;9.848055556;47.457500000;715
024145;;AT;;;;ROHRSPITZ                                   ;eca;RR_STAID024145;01d;9.630000000;47.496944444;395
024146;;AT;;;;SCHOPPERNAU                                 ;eca;RR_STAID024146;01d;10.018055556;47.310555556;835
024147;;AT;;;;HITTISAU                                    ;eca;RR_STAID024147;01d;9.950000000;47.450000000;790
024148;;AT;;;;SCHOPPERNAU                                 ;eca;RR_STAID024148;01d;10.017500000;47.311388889;839
024149;;AT;;;;HITTISAU                                    ;eca;RR_STAID024149;01d;9.953055556;47.462777778;792
024150;;AT;;;;SCHROECKEN                                  ;eca;RR_STAID024150;01d;10.085277778;47.262777778;1263
024151;;AT;;;;SCHROECKEN                                  ;eca;RR_STAID024151;01d;10.085555556;47.261388889;1244
024152;;AT;;;;WARTH                                       ;eca;RR_STAID024152;01d;10.185555556;47.255555556;1478
024153;;AT;;;;WARTH                                       ;eca;RR_STAID024153;01d;10.185277778;47.256666667;1475
024155;;AT;;;;MITTELBERG                                  ;eca;RR_STAID024155;01d;10.152500000;47.323055556;1204
024156;;AT;;;;HOLZGAU                                     ;eca;RR_STAID024156;01d;10.349166667;47.262500000;1100
024157;;AT;;;;HOLZGAU                                     ;eca;RR_STAID024157;01d;10.341666667;47.262500000;1080
024158;;AT;;;;HOLZGAU                                     ;eca;RR_STAID024158;01d;10.338055556;47.257500000;1092
024159;;AT;;;;TANNHEIM                                    ;eca;RR_STAID024159;01d;10.505555556;47.500277778;1100
024160;;AT;;;;REUTTE                                      ;eca;RR_STAID024160;01d;10.750000000;47.500000000;870
024161;;AT;;;;REUTTE                                      ;eca;RR_STAID024161;01d;10.715277778;47.494166667;841
024162;;AT;;;;REUTTE                                      ;eca;RR_STAID024162;01d;10.715277778;47.494444444;850
024163;;AT;;;;EHRWALD                                     ;eca;RR_STAID024163;01d;10.916666667;47.400000000;998
024164;;AT;;;;EHRWALD                                     ;eca;RR_STAID024164;01d;10.928055556;47.406666667;1030
024165;;AT;;;;EHRWALD                                     ;eca;RR_STAID024165;01d;10.920277778;47.404444444;960
024166;;AT;;;;EHRWALD                                     ;eca;RR_STAID024166;01d;10.920000000;47.404166667;982
024167;;AT;;;;SEEFELD                                     ;eca;RR_STAID024167;01d;11.166666667;47.333055556;1200
024169;;AT;;;;SEEFELD                                     ;eca;RR_STAID024169;01d;11.175277778;47.324166667;1181
024170;;AT;;;;INNSBRUCK-FLUGPLATZ                         ;eca;RR_STAID024170;01d;11.355277778;47.258333333;579
024171;;AT;;;;INNSBRUCK-UNIV.                             ;eca;RR_STAID024171;01d;11.385000000;47.260277778;577
024173;;AT;;;;INNSBRUCK-FLUGPLATZ                         ;eca;RR_STAID024173;01d;11.356666667;47.259444444;578
024174;;AT;;;;HAFELEKAR                                   ;eca;RR_STAID024174;01d;11.383055556;47.316388889;2261
024175;;AT;;;;JENBACH                                     ;eca;RR_STAID024175;01d;11.750000000;47.383055556;530
024176;;AT;;;;JENBACH                                     ;eca;RR_STAID024176;01d;11.758055556;47.388888889;530
024177;;AT;;;;ROTHOLZ                                     ;eca;RR_STAID024177;01d;11.800000000;47.388055556;543
024178;;AT;;;;JENBACH                                     ;eca;RR_STAID024178;01d;11.755277778;47.389444444;530
024179;;AT;;;;PERTISAU                                    ;eca;RR_STAID024179;01d;11.700555556;47.443055556;936
024182;;AT;;;;ALPBACH                                     ;eca;RR_STAID024182;01d;11.940277778;47.396666667;929
024183;;AT;;;;ALPBACH                                     ;eca;RR_STAID024183;01d;11.940555556;47.396388889;930
024188;;AT;;;;KITZBUEHEL                                  ;eca;RR_STAID024188;01d;12.389166667;47.443888889;772
024194;;AT;;;;HAHNENKAMM-EHRENBACHHOEHE                   ;eca;RR_STAID024194;01d;12.359166667;47.418055556;1793
024198;;AT;;;;SAALBACH                                    ;eca;RR_STAID024198;01d;12.648055556;47.387777778;975
024199;;AT;;;;SCHMITTENHOEHE                              ;eca;RR_STAID024199;01d;12.737777778;47.328055556;1956
024208;;AT;;;;PUSTERWALD                                  ;eca;RR_STAID024208;01d;14.375277778;47.308055556;1070
024209;;AT;;;;SECKAU                                      ;eca;RR_STAID024209;01d;14.783055556;47.283055556;874
024210;;AT;;;;ST.MICHAEL B. LEOBEN                        ;eca;RR_STAID024210;01d;15.005000000;47.335555556;570
024211;;AT;;;;BRUCK/MUR                                   ;eca;RR_STAID024211;01d;15.266388889;47.416666667;489
024212;;AT;;;;KAPFENBERG                                  ;eca;RR_STAID024212;01d;15.298055556;47.445555556;504
024213;;AT;;;;FROHNLEITEN                                 ;eca;RR_STAID024213;01d;15.315000000;47.255277778;421
024214;;AT;;;;BERNSTEIN                                   ;eca;RR_STAID024214;01d;16.260277778;47.405000000;600
024219;;AT;;;;LAZ                                         ;eca;RR_STAID024219;01d;9.816666667;47.183055556;900
024221;;AT;;;;MUTTERSBERG                                 ;eca;RR_STAID024221;01d;9.825000000;47.180555556;1384
024222;;AT;;;;VANDANS                                     ;eca;RR_STAID024222;01d;9.864166667;47.089166667;670
024223;;AT;;;;ST.ANTON AM ARLBERG                         ;eca;RR_STAID024223;01d;10.270277778;47.135833333;1298
024225;;AT;;;;LANGEN AM ARLBERG                           ;eca;RR_STAID024225;01d;10.124166667;47.134444444;1270
024226;;AT;;;;LANDECK                                     ;eca;RR_STAID024226;01d;10.566666667;47.133055556;818
024227;;AT;;;;HOCHSERFAUS                                 ;eca;RR_STAID024227;01d;10.600000000;47.033055556;1815
024228;;AT;;;;IMST                                        ;eca;RR_STAID024228;01d;10.740555556;47.248888889;860
024229;;AT;;;;RIED IN TIROL                               ;eca;RR_STAID024229;01d;10.650000000;47.049444444;826
024230;;AT;;;;HAIMING                                     ;eca;RR_STAID024230;01d;10.879166667;47.258055556;663
024231;;AT;;;;KUEHTAI                                     ;eca;RR_STAID024231;01d;11.013055556;47.208055556;1970
024232;;AT;;;;ST.LEONHARD-NEURUR                          ;eca;RR_STAID024232;01d;10.864166667;47.021666667;1462
024233;;AT;;;;UMHAUSEN                                    ;eca;RR_STAID024233;01d;10.928888889;47.139166667;1035
024234;;AT;;;;BRENNER                                     ;eca;RR_STAID024234;01d;11.513055556;47.005277778;1445
024236;;AT;;;;PATSCHERKOFEL                               ;eca;RR_STAID024236;01d;11.461666667;47.208888889;2251
024237;;AT;;;;RINN                                        ;eca;RR_STAID024237;01d;11.503888889;47.249166667;924
024238;;AT;;;;SCHMIRN                                     ;eca;RR_STAID024238;01d;11.580000000;47.086944444;1464
024239;;AT;;;;MAYRHOFEN                                   ;eca;RR_STAID024239;01d;11.850000000;47.150000000;643
024240;;AT;;;;MAYRHOFEN                                   ;eca;RR_STAID024240;01d;11.850277778;47.159166667;643
024241;;AT;;;;KRIMML                                      ;eca;RR_STAID024241;01d;12.183055556;47.233055556;1062
024242;;AT;;;;RUDOLFSHUETTE                               ;eca;RR_STAID024242;01d;12.616666667;47.133055556;2304
024243;;AT;;;;SCHNEIDERAU                                 ;eca;RR_STAID024243;01d;12.600000000;47.200000000;1041
024244;;AT;;;;KALS                                        ;eca;RR_STAID024244;01d;12.650000000;47.000000000;1347
024245;;AT;;;;KALS                                        ;eca;RR_STAID024245;01d;12.645555556;47.003055556;1338
024247;;AT;;;;SONNBLICK                                   ;eca;RR_STAID024247;01d;12.957500000;47.053888889;3109
024248;;AT;;;;KOLM SAIGURN                                ;eca;RR_STAID024248;01d;12.984166667;47.069166667;1626
024249;;AT;;;;BAD GASTEIN                                 ;eca;RR_STAID024249;01d;13.133055556;47.116388889;1100
024250;;AT;;;;BAD HOFGASTEIN                              ;eca;RR_STAID024250;01d;13.105555556;47.171666667;850
024251;;AT;;;;OBERTAUERN                                  ;eca;RR_STAID024251;01d;13.559166667;47.248888889;1772
024252;;AT;;;;ST.MICHAEL/LUNGAU                           ;eca;RR_STAID024252;01d;13.631666667;47.095000000;1049
024253;;AT;;;;TAMSWEG                                     ;eca;RR_STAID024253;01d;13.800000000;47.116388889;1019
024254;;AT;;;;TAMSWEG                                     ;eca;RR_STAID024254;01d;13.810000000;47.124166667;1012
024255;;AT;;;;KATSCHBERG                                  ;eca;RR_STAID024255;01d;13.614166667;47.060277778;1635
024256;;AT;;;;OBERWOELZ                                   ;eca;RR_STAID024256;01d;14.282777778;47.200555556;810
024259;;AT;;;;NEUMARKT                                    ;eca;RR_STAID024259;01d;14.416666667;47.083055556;881
024261;;AT;;;;NEUMARKT                                    ;eca;RR_STAID024261;01d;14.424444444;47.069166667;869
024262;;AT;;;;LOBMING                                     ;eca;RR_STAID024262;01d;15.178055556;47.043055556;414
024263;;AT;;;;GRAZ-FLUGHAFEN                              ;eca;RR_STAID024263;01d;15.440000000;46.980555556;340
024264;;AT;;;;GRAZ-MESSENDORFBERG                         ;eca;RR_STAID024264;01d;15.489166667;47.046666667;435
024265;;AT;;;;GRAZ-UNIVERSITAET                           ;eca;RR_STAID024265;01d;15.447777778;47.079444444;366
024267;;AT;;;;GRAZ/STRASSGANG                             ;eca;RR_STAID024267;01d;15.410000000;47.045833333;357
024268;;AT;;;;SCHOECKL                                    ;eca;RR_STAID024268;01d;15.468055556;47.198333333;1436
024269;;AT;;;;SCHOECKL                                    ;eca;RR_STAID024269;01d;15.466388889;47.198333333;1443
024271;;AT;;;;GLEISDORF                                   ;eca;RR_STAID024271;01d;15.710555556;47.113055556;375
024272;;AT;;;;GLEISDORF                                   ;eca;RR_STAID024272;01d;15.707777778;47.115277778;377
024273;;AT;;;;WEIZ                                        ;eca;RR_STAID024273;01d;15.635277778;47.218333333;465
024275;;AT;;;;FUERSTENFELD                                ;eca;RR_STAID024275;01d;16.081666667;47.030833333;271
024276;;AT;;;;FUERSTENFELD                                ;eca;RR_STAID024276;01d;16.080555556;47.030555556;271
024277;;AT;;;;GUESSING                                    ;eca;RR_STAID024277;01d;16.333055556;47.066388889;240
024278;;AT;;;;GERERSDORF B.GUESSING                       ;eca;RR_STAID024278;01d;16.236944444;47.071666667;280
024279;;AT;;;;GUESSING                                    ;eca;RR_STAID024279;01d;16.321666667;47.062500000;215
024280;;AT;;;;WOERTERBERG                                 ;eca;RR_STAID024280;01d;16.098055556;47.226666667;400
024281;;AT;;;;WOERTERBERG                                 ;eca;RR_STAID024281;01d;16.096388889;47.225833333;404
024282;;AT;;;;KLEINZICKEN                                 ;eca;RR_STAID024282;01d;16.335555556;47.207500000;265
024283;;AT;;;;KLEINZICKEN                                 ;eca;RR_STAID024283;01d;16.333055556;47.216666667;267
024284;;AT;;;;OBERVERMUNT                                 ;eca;RR_STAID024284;01d;10.083055556;46.916666667;2040
024285;;AT;;;;PARTENEN                                    ;eca;RR_STAID024285;01d;10.050000000;46.966666667;1028
024286;;AT;;;;GARGELLEN                                   ;eca;RR_STAID024286;01d;9.916666667;46.966666667;1474
024288;;AT;;;;GALTUER                                     ;eca;RR_STAID024288;01d;10.185277778;46.968055556;1587
024289;;AT;;;;GALTUER                                     ;eca;RR_STAID024289;01d;10.189166667;46.964166667;1615
024290;;AT;;;;ISCHGL-IDALPE                               ;eca;RR_STAID024290;01d;10.316944444;46.981666667;2323
024291;;AT;;;;NAUDERS                                     ;eca;RR_STAID024291;01d;10.500000000;46.900000000;1360
024293;;AT;;;;NAUDERS                                     ;eca;RR_STAID024293;01d;10.496666667;46.890555556;1330
024294;;AT;;;;OBERGURGL                                   ;eca;RR_STAID024294;01d;11.026944444;46.867500000;1938
024295;;AT;;;;OBERGURGL                                   ;eca;RR_STAID024295;01d;11.024166667;46.866666667;1941
024296;;AT;;;;VENT                                        ;eca;RR_STAID024296;01d;10.933055556;46.866388889;1908
024298;;AT;;;;PITZTALER GLETSCHER                         ;eca;RR_STAID024298;01d;10.879166667;46.926666667;2863
024299;;AT;;;;BRUNNENKOGEL                                ;eca;RR_STAID024299;01d;10.861666667;46.912500000;3437
024300;;AT;;;;ST.JAKOB/DEF.                               ;eca;RR_STAID024300;01d;12.354166667;46.916666667;1385
024301;;AT;;;;ST.JAKOB/DEF.                               ;eca;RR_STAID024301;01d;12.353888889;46.916666667;1383
024303;;AT;;;;LIENZ                                       ;eca;RR_STAID024303;01d;12.806388889;46.825277778;661
024304;;AT;;;;DOELLACH-SAGRITZ                            ;eca;RR_STAID024304;01d;12.903055556;46.958055556;1071
024305;;AT;;;;DOELLACH                                    ;eca;RR_STAID024305;01d;12.902500000;46.958055556;1071
024306;;AT;;;;DOELLACH/MOELLTAL                           ;eca;RR_STAID024306;01d;12.900000000;46.966666667;1024
024307;;AT;;;;ISELSBERG                                   ;eca;RR_STAID024307;01d;12.857777778;46.855555556;1190
024308;;AT;;;;KOLBNITZ                                    ;eca;RR_STAID024308;01d;13.311666667;46.872777778;603
024309;;AT;;;;OBERVELLACH                                 ;eca;RR_STAID024309;01d;13.233055556;46.933055556;778
024310;;AT;;;;OBERVELLACH                                 ;eca;RR_STAID024310;01d;13.194166667;46.935000000;688
024311;;AT;;;;LITZLHOF                                    ;eca;RR_STAID024311;01d;13.433055556;46.833055556;580
024312;;AT;;;;RADENTHEIN                                  ;eca;RR_STAID024312;01d;13.700000000;46.783055556;685
024313;;AT;;;;FLATTNITZ                                   ;eca;RR_STAID024313;01d;14.035555556;46.940555556;1437
024314;;AT;;;;WEITENSFELD                                 ;eca;RR_STAID024314;01d;14.200000000;46.849444444;715
024315;;AT;;;;FRIESACH                                    ;eca;RR_STAID024315;01d;14.420000000;46.955000000;634
024316;;AT;;;;SILBEREGG                                   ;eca;RR_STAID024316;01d;14.500000000;46.849444444;598
024317;;AT;;;;ST.VEIT/GLAN                                ;eca;RR_STAID024317;01d;14.345555556;46.759444444;475
024318;;AT;;;;PREITENEGG                                  ;eca;RR_STAID024318;01d;14.916666667;46.933055556;1055
024321;;AT;;;;BAD GLEICHENBERG                            ;eca;RR_STAID024321;01d;15.903055556;46.871944444;269
024322;;AT;;;;FELDBACH                                    ;eca;RR_STAID024322;01d;15.879444444;46.948888889;323
024323;;AT;;;;SILLIAN                                     ;eca;RR_STAID024323;01d;12.416666667;46.750000000;1080
024324;;AT;;;;VORHEGG                                     ;eca;RR_STAID024324;01d;12.971666667;46.677500000;1020
024325;;AT;;;;LAAS                                        ;eca;RR_STAID024325;01d;12.983055556;46.683055556;800
024326;;AT;;;;LAAS                                        ;eca;RR_STAID024326;01d;12.983055556;46.683055556;891
024327;;AT;;;;REISACH                                     ;eca;RR_STAID024327;01d;13.153888889;46.648055556;646
024329;;AT;;;;HERMAGOR                                    ;eca;RR_STAID024329;01d;13.491666667;46.609166667;562
024330;;AT;;;;BAD BLEIBERG                                ;eca;RR_STAID024330;01d;13.683055556;46.616388889;904
024331;;AT;;;;BAD BLEIBERG                                ;eca;RR_STAID024331;01d;13.688888889;46.625000000;907
024332;;AT;;;;BAD BLEIBERG                                ;eca;RR_STAID024332;01d;13.684166667;46.625277778;908
024334;;AT;;;;VILLACHER ALPE                              ;eca;RR_STAID024334;01d;13.673055556;46.603055556;2140
024335;;AT;;;;VILLACHER ALPE                              ;eca;RR_STAID024335;01d;13.672777778;46.603055556;2117
